Entry Time,Exit Time,Gross,Lane,Lot,Rate,Ticket,Transaction Number
1/1/2011 18:48,1/1/2011 18:48,$7.00 ,62,13,8,0,17652
1/1/2011 18:48,1/1/2011 18:48,$7.00 ,62,13,8,0,17653
1/1/2011 18:48,1/1/2011 18:49,$7.00 ,5,8,3,0,29433
1/1/2011 18:48,1/1/2011 18:49,$7.00 ,18,8,3,0,35524
1/1/2011 18:48,1/1/2011 18:49,$7.00 ,18,8,3,0,35525
1/1/2011 18:48,1/1/2011 21:32,$0.00 ,27,2,7,0,39
1/1/2011 18:49,1/1/2011 18:49,$8.00 ,49,12,8,0,2938
1/1/2011 18:49,1/1/2011 18:49,$7.00 ,62,13,8,0,17654
1/1/2011 18:49,1/1/2011 18:49,$7.00 ,62,13,8,0,17655
1/1/2011 18:49,1/1/2011 18:50,$7.00 ,5,8,3,0,29434
1/1/2011 18:49,1/1/2011 18:50,$7.00 ,18,8,3,0,35526
1/1/2011 18:49,1/1/2011 23:15,$0.00 ,20,8,7,0,46
1/1/2011 18:50,1/1/2011 18:50,$7.00 ,62,13,8,0,17656
1/1/2011 18:50,1/1/2011 18:51,$7.00 ,18,8,3,0,35527
1/1/2011 18:51,1/1/2011 18:51,$4.00 ,65,3,7,0,6764
1/1/2011 18:52,1/1/2011 18:52,$4.00 ,65,3,7,0,6765
1/1/2011 18:52,1/1/2011 18:52,$8.00 ,49,12,8,0,2939
1/1/2011 18:52,1/1/2011 18:52,$7.00 ,62,13,8,0,17657
1/1/2011 18:52,1/1/2011 18:53,$7.00 ,18,8,3,0,35528
1/1/2011 18:53,1/1/2011 18:53,$8.00 ,49,12,8,0,2940
1/1/2011 18:53,1/1/2011 18:53,$7.00 ,62,13,8,0,17658
1/1/2011 18:53,1/1/2011 18:54,$7.00 ,5,8,3,0,29435
1/1/2011 18:53,1/1/2011 23:16,$0.00 ,20,8,7,0,47
1/1/2011 18:55,1/1/2011 18:55,$4.00 ,65,3,7,0,6766
1/1/2011 18:56,1/1/2011 18:57,$7.00 ,5,8,3,0,29436
1/1/2011 18:57,1/1/2011 18:58,$7.00 ,18,8,3,0,35529
1/1/2011 18:57,1/1/2011 18:58,$7.00 ,36,11,8,0,29718
1/1/2011 18:58,1/1/2011 18:59,$7.00 ,4,2,6,0,48293
1/1/2011 18:58,1/1/2011 21:26,$5.00 ,22,4,1,75201,9
1/1/2011 18:58,1/1/2011 22:44,$7.00 ,23,4,1,75200,21
1/1/2011 18:59,1/1/2011 18:59,$8.00 ,49,12,8,0,2941
1/1/2011 18:59,1/1/2011 19:00,$7.00 ,18,8,3,0,35530
1/1/2011 18:59,1/1/2011 20:11,$3.00 ,22,4,1,75202,8
1/1/2011 18:59,1/1/2011 22:09,$0.00 ,27,2,7,0,65
1/1/2011 19:00,1/1/2011 19:00,$8.00 ,49,12,8,0,2942
1/1/2011 19:00,1/1/2011 19:01,$7.00 ,5,8,3,0,29437
1/1/2011 19:01,1/1/2011 19:01,$8.00 ,49,12,8,0,2943
1/1/2011 19:01,1/1/2011 19:02,$7.00 ,5,8,3,0,29438
1/1/2011 19:01,1/1/2011 19:02,$7.00 ,36,11,8,0,29719
1/1/2011 19:02,1/1/2011 19:02,$8.00 ,50,14,1,0,48
1/1/2011 19:02,1/1/2011 19:03,$7.00 ,36,11,8,0,29720
1/1/2011 19:03,1/1/2011 19:03,$8.00 ,50,14,1,0,48
1/1/2011 19:04,1/1/2011 19:05,$7.00 ,18,8,3,0,35531
1/1/2011 19:04,1/2/2011 1:51,$7.00 ,23,4,1,75203,22
1/1/2011 19:05,1/1/2011 19:05,$4.00 ,65,3,7,0,6767
1/1/2011 19:06,1/1/2011 19:06,$4.00 ,65,3,7,0,6768
1/1/2011 19:07,1/1/2011 19:08,$7.00 ,5,8,3,0,29439
1/1/2011 19:08,1/1/2011 19:13,$0.00 ,27,2,6,6102,18
1/1/2011 19:09,1/1/2011 19:10,$7.00 ,5,8,3,0,29440
1/1/2011 19:09,1/1/2011 19:10,$7.00 ,36,11,8,0,29721
1/1/2011 19:10,1/1/2011 22:43,$7.00 ,47,17,2,14996,9
1/1/2011 19:11,1/2/2011 0:17,$7.00 ,40,21,2,3115,3
1/1/2011 19:12,1/1/2011 22:29,$7.00 ,46,17,2,14997,5
1/1/2011 19:16,1/1/2011 19:16,$8.00 ,49,12,8,0,2944
1/1/2011 19:19,1/1/2011 19:19,$8.00 ,49,12,8,0,2945
1/1/2011 19:19,1/1/2011 19:20,$7.00 ,18,8,3,0,35532
1/1/2011 19:25,1/1/2011 19:25,$8.00 ,49,12,8,0,2946
1/1/2011 19:25,1/1/2011 19:26,$7.00 ,18,8,3,0,35533
1/1/2011 19:26,1/1/2011 21:45,$0.00 ,20,8,7,0,27
1/1/2011 19:27,1/1/2011 19:28,$7.00 ,18,8,3,0,35534
1/1/2011 19:38,1/1/2011 22:13,$5.00 ,27,2,6,6103,67
1/1/2011 19:41,1/1/2011 21:29,$4.00 ,27,2,6,6104,29
1/1/2011 19:49,1/2/2011 1:14,$7.00 ,47,17,2,14998,14
1/1/2011 19:50,1/1/2011 22:54,$6.00 ,47,17,2,14999,10
1/1/2011 19:53,1/1/2011 19:54,$7.00 ,36,11,8,0,29722
1/1/2011 19:58,1/1/2011 19:58,$8.00 ,49,12,8,0,2947
1/1/2011 19:59,1/1/2011 21:11,$3.00 ,27,2,6,6105,21
1/1/2011 19:59,1/1/2011 22:24,$6.00 ,43,15,2,67675,15931
1/1/2011 20:06,1/1/2011 21:15,$3.00 ,23,4,1,75205,15
1/1/2011 20:08,1/1/2011 20:09,$7.00 ,36,11,8,0,29723
1/1/2011 20:09,1/1/2011 20:10,$7.00 ,18,8,3,0,35536
1/1/2011 20:10,1/1/2011 22:21,$0.00 ,20,8,7,0,42
1/1/2011 20:11,1/1/2011 23:04,$6.00 ,27,2,6,6106,71
1/1/2011 20:14,1/2/2011 0:26,$7.00 ,46,17,2,15000,9
1/1/2011 20:24,1/1/2011 23:48,$7.00 ,47,17,2,15001,12
1/1/2011 20:29,1/1/2011 20:30,$7.00 ,5,8,3,0,29441
1/1/2011 20:32,1/1/2011 20:33,$7.00 ,36,11,8,0,29724
1/1/2011 20:32,1/1/2011 20:33,$7.00 ,36,11,8,0,29725
1/1/2011 20:33,1/1/2011 20:34,$7.00 ,36,11,8,0,29726
1/1/2011 20:44,1/1/2011 22:12,$6.00 ,44,15,2,67676,37191
1/1/2011 20:46,1/1/2011 20:47,$7.00 ,36,11,8,0,29727
1/1/2011 20:47,1/1/2011 20:48,$7.00 ,18,8,3,0,35538
1/1/2011 20:51,1/1/2011 20:52,$7.00 ,36,11,8,0,29728
1/1/2011 20:52,1/1/2011 20:53,$7.00 ,36,11,8,0,29729
1/1/2011 21:10,1/1/2011 21:11,$7.00 ,36,11,8,0,29730
1/1/2011 21:14,1/1/2011 21:15,$7.00 ,36,11,8,0,29731
1/1/2011 21:40,1/1/2011 21:40,$8.00 ,50,14,1,0,1
1/1/2011 21:41,1/1/2011 21:42,$7.00 ,36,11,8,0,29732
1/1/2011 21:42,1/1/2011 21:42,$8.00 ,50,14,1,0,2
1/1/2011 22:19,1/1/2011 22:20,$7.00 ,36,11,8,0,29733
1/1/2011 22:27,1/1/2011 22:33,$1.00 ,21,8,3,8123,21
1/1/2011 22:43,1/1/2011 22:54,$1.00 ,46,17,2,15002,7
1/1/2011 22:43,1/2/2011 0:22,$6.00 ,44,15,2,67677,37192
1/1/2011 22:54,1/1/2011 23:55,$2.00 ,47,17,2,15003,13
1/1/2011 23:50,1/1/2011 23:57,$1.00 ,27,2,6,6108,73
1/2/2011 9:14,1/2/2011 11:48,$5.00 ,46,17,2,15005,10
1/2/2011 10:35,1/2/2011 11:31,$2.00 ,27,2,6,6109,75
1/2/2011 10:42,1/2/2011 10:46,$0.00 ,47,17,2,15006,15
1/2/2011 11:01,1/2/2011 12:14,$3.00 ,27,2,6,6110,76
1/2/2011 11:09,1/2/2011 19:22,$9.00 ,46,17,2,15007,16
1/2/2011 11:19,1/2/2011 13:09,$3.00 ,24,6,2,38202,23
1/2/2011 11:25,1/2/2011 14:45,$7.00 ,27,2,6,6112,86
1/2/2011 11:28,1/2/2011 12:56,$3.00 ,27,2,6,6113,79
1/2/2011 11:30,1/2/2011 13:18,$4.00 ,27,2,6,6114,80
1/2/2011 11:30,1/2/2011 14:23,$4.00 ,23,4,1,75207,29
1/2/2011 11:31,1/2/2011 13:42,$3.00 ,23,4,1,75208,25
1/2/2011 11:32,1/2/2011 12:24,$2.00 ,27,2,6,6115,77
1/2/2011 11:36,1/2/2011 13:35,$2.00 ,22,4,1,75209,15
1/2/2011 11:46,1/2/2011 13:50,$4.00 ,27,2,6,6117,82
1/2/2011 11:47,1/2/2011 17:39,$10.00 ,22,4,1,75210,26
1/2/2011 11:48,1/2/2011 14:20,$3.00 ,23,4,1,75211,28
1/2/2011 11:57,1/2/2011 14:13,$3.00 ,22,4,1,75212,19
1/2/2011 11:58,1/2/2011 13:24,$1.00 ,22,4,1,75213,14
1/2/2011 12:01,1/2/2011 12:54,$2.00 ,27,2,6,6118,78
1/2/2011 12:02,1/2/2011 13:42,$4.00 ,27,2,6,6119,81
1/2/2011 12:07,1/2/2011 15:34,$5.00 ,23,4,1,75214,37
1/2/2011 12:12,1/2/2011 15:15,$6.00 ,46,17,2,15008,14
1/2/2011 12:13,1/2/2011 13:42,$1.00 ,22,4,1,75215,16
1/2/2011 12:13,1/2/2011 14:27,$3.00 ,24,6,2,19864,30
1/2/2011 12:14,1/2/2011 12:28,$1.00 ,24,6,2,19866,21
1/2/2011 12:14,1/2/2011 13:27,$3.00 ,24,6,2,19867,24
1/2/2011 12:14,1/2/2011 14:25,$3.00 ,24,6,2,19865,29
1/2/2011 12:15,1/2/2011 14:14,$2.00 ,23,4,1,75216,27
1/2/2011 12:17,1/2/2011 15:09,$4.00 ,23,4,1,75217,33
1/2/2011 12:19,1/2/2011 12:28,$1.00 ,47,17,2,15009,16
1/2/2011 12:21,1/2/2011 14:02,$2.00 ,22,4,1,75218,18
1/2/2011 12:24,1/2/2011 13:55,$3.00 ,27,2,6,6121,83
1/2/2011 12:25,1/2/2011 14:58,$3.00 ,24,6,2,19868,32
1/2/2011 12:32,1/2/2011 13:48,$1.00 ,23,4,1,75219,26
1/2/2011 12:35,1/2/2011 14:25,$4.00 ,27,2,6,6122,85
1/2/2011 12:36,1/2/2011 13:07,$1.00 ,24,6,2,19869,22
1/2/2011 12:39,1/2/2011 14:44,$2.00 ,23,4,1,75220,31
1/2/2011 12:42,1/2/2011 13:33,$2.00 ,24,6,2,19870,25
1/2/2011 12:42,1/2/2011 14:39,$2.00 ,22,4,1,75221,20
1/2/2011 12:46,1/2/2011 14:10,$3.00 ,24,6,2,19871,27
1/2/2011 12:48,1/2/2011 15:01,$3.00 ,22,4,1,75223,21
1/2/2011 12:53,1/2/2011 15:35,$4.00 ,23,4,1,75224,38
1/2/2011 12:57,1/2/2011 14:39,$3.00 ,24,6,2,19872,31
1/2/2011 13:00,1/2/2011 17:12,$7.00 ,27,2,6,6124,95
1/2/2011 13:01,1/2/2011 13:40,$2.00 ,40,21,2,3117,4
1/2/2011 13:11,1/2/2011 15:03,$2.00 ,23,4,1,75225,32
1/2/2011 13:14,1/2/2011 14:30,$1.00 ,23,4,1,75226,30
1/2/2011 13:22,1/2/2011 14:08,$2.00 ,24,6,2,38203,26
1/2/2011 13:22,1/2/2011 15:28,$3.00 ,24,6,2,19873,33
1/2/2011 13:27,1/2/2011 15:55,$3.00 ,22,4,1,75227,24
1/2/2011 13:31,1/2/2011 15:18,$2.00 ,23,4,1,75228,34
1/2/2011 13:35,1/2/2011 16:22,$6.00 ,27,2,6,6125,89
1/2/2011 13:37,1/2/2011 13:47,$0.00 ,22,4,1,75229,17
1/2/2011 13:40,1/2/2011 17:17,$7.00 ,27,2,6,6126,97
1/2/2011 13:42,1/2/2011 15:45,$3.00 ,24,6,2,38204,35
1/2/2011 13:42,1/2/2011 17:16,$7.00 ,27,2,6,6127,96
1/2/2011 13:49,1/2/2011 15:41,$2.00 ,22,4,1,75231,22
1/2/2011 13:50,1/2/2011 14:04,$1.00 ,27,2,6,6128,84
1/2/2011 13:51,1/2/2011 14:22,$1.00 ,28,5,5,24552,3
1/2/2011 13:56,1/2/2011 16:40,$6.00 ,27,2,6,6129,91
1/2/2011 13:59,1/2/2011 15:22,$1.00 ,23,4,1,75233,35
1/2/2011 13:59,1/2/2011 15:37,$2.00 ,23,4,1,75232,39
1/2/2011 14:00,1/2/2011 16:52,$6.00 ,27,2,6,6130,93
1/2/2011 14:01,1/2/2011 15:44,$3.00 ,24,6,2,38205,34
1/2/2011 14:05,1/2/2011 15:25,$1.00 ,23,4,1,75234,36
1/2/2011 14:14,1/2/2011 14:21,$1.00 ,24,6,2,19874,28
1/2/2011 14:28,1/2/2011 17:48,$5.00 ,22,4,1,75235,27
1/2/2011 14:44,1/2/2011 15:53,$1.00 ,22,4,1,75236,23
1/2/2011 14:45,1/2/2011 17:59,$7.00 ,27,2,6,6131,99
1/2/2011 14:46,1/2/2011 16:25,$4.00 ,27,2,6,6132,90
1/2/2011 14:46,1/2/2011 17:37,$6.00 ,27,2,6,6133,98
1/2/2011 14:52,1/2/2011 16:06,$1.00 ,23,4,1,75237,40
1/2/2011 14:57,1/2/2011 16:06,$1.00 ,22,4,1,75238,25
1/2/2011 14:57,1/2/2011 17:05,$3.00 ,24,6,2,38206,36
1/2/2011 15:15,1/2/2011 16:57,$4.00 ,27,2,6,6134,94
1/2/2011 15:19,1/2/2011 16:49,$3.00 ,27,2,6,6135,92
1/2/2011 15:27,1/2/2011 15:54,$1.00 ,27,2,6,6136,87
1/2/2011 15:32,1/2/2011 16:04,$1.00 ,27,2,6,6137,88
1/2/2011 15:33,1/2/2011 17:10,$4.00 ,28,5,5,24553,4
1/2/2011 15:34,1/2/2011 18:58,$7.00 ,27,2,6,6138,101
1/2/2011 15:57,1/2/2011 18:03,$5.00 ,27,2,6,6139,100
1/2/2011 18:21,1/2/2011 20:24,$4.00 ,27,2,6,6140,105
1/2/2011 18:23,1/2/2011 18:57,$1.00 ,24,6,2,38207,37
1/2/2011 18:28,1/2/2011 20:14,$4.00 ,27,2,6,6141,103
1/2/2011 18:38,1/2/2011 20:22,$4.00 ,27,2,6,6142,104
1/2/2011 19:52,1/2/2011 20:56,$2.00 ,46,17,2,15012,17
1/2/2011 19:55,1/2/2011 20:13,$1.00 ,27,2,6,6143,102
1/2/2011 20:43,1/2/2011 21:45,$2.00 ,28,5,5,89899,5
1/2/2011 21:31,1/3/2011 2:24,$7.00 ,27,2,6,6144,140
1/2/2011 21:42,1/2/2011 21:49,$1.00 ,27,2,6,6145,106
1/2/2011 21:47,1/3/2011 0:57,$7.00 ,27,2,6,6146,111
1/2/2011 22:00,1/3/2011 2:19,$7.00 ,27,2,6,6147,135
1/2/2011 22:06,1/3/2011 1:36,$7.00 ,27,2,6,6148,120
1/2/2011 22:16,1/3/2011 1:01,$6.00 ,27,2,6,6149,114
1/2/2011 22:18,1/3/2011 1:02,$6.00 ,27,2,6,6150,116
1/2/2011 22:20,1/3/2011 2:21,$7.00 ,27,2,6,6151,137
1/2/2011 22:22,1/3/2011 0:46,$5.00 ,27,2,6,6152,109
1/2/2011 22:25,1/3/2011 0:58,$5.00 ,27,2,6,6153,112
1/2/2011 22:31,1/3/2011 1:01,$5.00 ,27,2,6,6154,115
1/2/2011 22:32,1/3/2011 2:26,$7.00 ,27,2,6,6155,143
1/2/2011 22:38,1/3/2011 1:59,$7.00 ,27,2,6,6156,125
1/2/2011 22:44,1/3/2011 0:52,$5.00 ,22,4,1,75240,28
1/2/2011 22:48,1/3/2011 0:21,$3.00 ,27,2,6,6157,108
1/2/2011 22:50,1/3/2011 3:38,$7.00 ,27,2,6,6158,144
1/2/2011 22:53,1/3/2011 1:07,$5.00 ,27,2,6,6159,117
1/2/2011 22:54,1/3/2011 1:34,$6.00 ,27,2,6,6160,119
1/2/2011 23:02,1/3/2011 1:57,$6.00 ,27,2,6,6161,123
1/2/2011 23:04,1/3/2011 1:00,$4.00 ,27,2,6,6162,113
1/2/2011 23:06,1/3/2011 2:25,$7.00 ,27,2,6,6163,142
1/2/2011 23:07,1/3/2011 0:47,$4.00 ,27,2,6,6164,110
1/2/2011 23:10,1/3/2011 2:19,$7.00 ,27,2,6,6165,134
1/2/2011 23:12,1/3/2011 2:08,$6.00 ,27,2,6,6166,131
1/2/2011 23:13,1/3/2011 2:06,$6.00 ,27,2,6,6167,128
1/2/2011 23:18,1/3/2011 1:24,$5.00 ,22,4,1,75241,29
1/2/2011 23:21,1/3/2011 2:09,$6.00 ,27,2,6,6168,132
1/2/2011 23:22,1/3/2011 2:05,$6.00 ,27,2,6,6169,127
1/2/2011 23:25,1/2/2011 23:54,$1.00 ,27,2,6,6170,107
1/2/2011 23:29,1/3/2011 2:24,$6.00 ,27,2,6,6171,141
1/2/2011 23:37,1/3/2011 2:07,$5.00 ,27,2,6,6172,130
1/2/2011 23:55,1/3/2011 2:05,$5.00 ,27,2,6,6175,126
1/3/2011 0:02,1/3/2011 2:22,$5.00 ,27,2,6,6177,138
1/3/2011 0:02,1/3/2011 2:22,$5.00 ,27,2,6,6176,139
1/3/2011 0:08,1/3/2011 1:55,$4.00 ,27,2,6,6179,121
1/3/2011 0:09,1/3/2011 2:12,$4.00 ,27,2,6,6180,133
1/3/2011 0:12,1/3/2011 1:15,$2.00 ,27,2,6,6181,118
1/3/2011 0:14,1/3/2011 1:56,$4.00 ,27,2,6,6182,122
1/3/2011 0:14,1/3/2011 1:58,$4.00 ,27,2,6,6183,124
1/3/2011 0:19,1/3/2011 2:07,$4.00 ,27,2,6,6184,129
1/3/2011 0:57,1/3/2011 2:20,$3.00 ,27,2,6,6186,136
1/3/2011 3:35,1/3/2011 12:03,$11.00 ,11,7,4,31867,47
1/3/2011 3:36,1/3/2011 12:06,$11.00 ,26,7,4,31868,82
1/3/2011 3:38,1/3/2011 12:02,$11.00 ,26,7,4,31869,79
1/3/2011 3:49,1/3/2011 12:04,$11.00 ,26,7,4,31870,81
1/3/2011 5:19,1/3/2011 5:30,$1.00 ,27,2,6,6187,145
1/3/2011 5:42,1/3/2011 16:12,$9.00 ,27,2,6,6188,186
1/3/2011 6:12,1/3/2011 21:49,$6.00 ,43,15,1,67678,15993
1/3/2011 6:32,1/3/2011 8:30,$2.00 ,22,4,1,75242,32
1/3/2011 6:34,1/3/2011 15:40,$9.00 ,27,2,6,6189,182
1/3/2011 6:37,1/3/2011 16:14,$10.00 ,28,5,5,24556,26
1/3/2011 6:38,1/3/2011 15:02,$10.00 ,25,7,4,38666,62
1/3/2011 6:46,1/3/2011 18:09,$9.00 ,27,2,6,6190,211
1/3/2011 6:51,1/3/2011 15:19,$10.00 ,28,5,5,89900,25
1/3/2011 6:57,1/3/2011 7:18,$1.00 ,25,7,4,3757,2
1/3/2011 7:10,1/3/2011 21:19,$10.00 ,28,5,5,24557,35
1/3/2011 7:13,1/3/2011 11:48,$9.00 ,11,7,4,3758,45
1/3/2011 7:14,1/3/2011 12:00,$10.00 ,25,7,4,38667,38
1/3/2011 7:16,1/3/2011 11:15,$8.00 ,26,7,4,31871,52
1/3/2011 7:17,1/3/2011 13:49,$10.00 ,26,7,4,38668,130
1/3/2011 7:17,1/3/2011 13:56,$10.00 ,26,7,4,31872,132
1/3/2011 7:17,1/3/2011 16:11,$10.00 ,26,7,4,31873,193
1/3/2011 7:20,1/3/2011 11:15,$8.00 ,11,7,4,31874,40
1/3/2011 7:20,1/3/2011 11:21,$8.00 ,11,7,4,3759,42
1/3/2011 7:21,1/3/2011 11:20,$8.00 ,25,7,4,38669,27
1/3/2011 7:21,1/3/2011 13:18,$9.00 ,27,2,6,6191,162
1/3/2011 7:22,1/3/2011 8:36,$3.00 ,25,7,4,38670,5
1/3/2011 7:22,1/3/2011 17:06,$10.00 ,25,7,4,31875,88
1/3/2011 7:22,1/3/2011 21:23,$10.00 ,28,5,5,89901,36
1/3/2011 7:23,1/3/2011 9:14,$2.00 ,22,4,1,75244,43
1/3/2011 7:23,1/3/2011 11:48,$9.00 ,26,7,4,31876,70
1/3/2011 7:23,1/3/2011 17:02,$14.00 ,24,6,2,38208,188
1/3/2011 7:23,1/3/2011 17:07,$10.00 ,26,7,4,31877,215
1/3/2011 7:23,1/3/2011 18:06,$10.00 ,28,5,5,24558,29
1/3/2011 7:24,1/3/2011 8:15,$0.00 ,22,4,1,75245,31
1/3/2011 7:24,1/3/2011 8:51,$3.00 ,24,6,2,19875,44
1/3/2011 7:25,1/3/2011 8:49,$3.00 ,24,6,2,19876,42
1/3/2011 7:25,1/3/2011 12:00,$6.00 ,43,15,1,67680,15946
1/3/2011 7:25,1/3/2011 16:58,$6.00 ,43,15,1,67679,15968
1/3/2011 7:27,1/3/2011 9:05,$4.00 ,24,6,2,19877,47
1/3/2011 7:27,1/3/2011 17:07,$10.00 ,28,5,5,24559,28
1/3/2011 7:30,1/3/2011 9:35,$4.00 ,25,7,4,38671,11
1/3/2011 7:30,1/3/2011 21:14,$10.00 ,28,5,5,89902,31
1/3/2011 7:31,1/3/2011 8:38,$3.00 ,24,6,2,38209,40
1/3/2011 7:32,1/3/2011 8:40,$3.00 ,26,7,4,31878,7
1/3/2011 7:33,1/3/2011 8:44,$3.00 ,24,6,2,19878,41
1/3/2011 7:33,1/3/2011 13:26,$6.00 ,43,15,1,67684,15955
1/3/2011 7:33,1/3/2011 17:05,$6.00 ,43,15,1,67683,15973
1/3/2011 7:33,1/3/2011 17:51,$9.00 ,20,8,3,8125,76
1/3/2011 7:34,1/3/2011 13:35,$6.00 ,43,15,1,67685,15957
1/3/2011 7:35,1/3/2011 7:37,$0.00 ,29,5,5,24561,6
1/3/2011 7:35,1/3/2011 8:50,$3.00 ,24,6,2,19879,43
1/3/2011 7:35,1/3/2011 21:12,$10.00 ,28,5,5,24560,30
1/3/2011 7:36,1/3/2011 10:28,$6.00 ,46,17,2,7527,19
1/3/2011 7:36,1/3/2011 17:09,$6.00 ,43,15,1,67686,15976
1/3/2011 7:37,1/3/2011 8:42,$2.00 ,26,7,4,31879,8
1/3/2011 7:37,1/3/2011 12:56,$6.00 ,44,15,1,67687,37195
1/3/2011 7:38,1/3/2011 9:18,$4.00 ,43,15,1,67691,15933
1/3/2011 7:38,1/3/2011 12:29,$10.00 ,28,5,5,24562,13
1/3/2011 7:38,1/3/2011 13:54,$6.00 ,43,15,1,67688,15959
1/3/2011 7:38,1/3/2011 16:55,$6.00 ,43,15,1,67689,15966
1/3/2011 7:39,1/3/2011 9:44,$2.00 ,22,4,1,75246,47
1/3/2011 7:40,1/3/2011 11:26,$8.00 ,24,6,2,19880,79
1/3/2011 7:40,1/3/2011 12:53,$6.00 ,43,15,1,67692,15951
1/3/2011 7:40,1/3/2011 15:17,$9.00 ,20,8,3,8126,66
1/3/2011 7:40,1/3/2011 16:57,$6.00 ,43,15,1,67693,15967
1/3/2011 7:40,1/3/2011 17:04,$10.00 ,11,7,4,3761,117
1/3/2011 7:41,1/3/2011 11:03,$7.00 ,28,5,5,24563,10
1/3/2011 7:41,1/3/2011 11:57,$9.00 ,24,6,2,19881,92
1/3/2011 7:41,1/3/2011 17:08,$10.00 ,11,7,4,3762,119
1/3/2011 7:41,1/3/2011 17:16,$10.00 ,11,7,4,3763,122
1/3/2011 7:42,1/3/2011 11:24,$8.00 ,25,7,4,31880,28
1/3/2011 7:42,1/3/2011 18:50,$10.00 ,25,7,4,38673,96
1/3/2011 7:43,1/3/2011 9:01,$1.00 ,22,4,1,75247,38
1/3/2011 7:44,1/3/2011 13:26,$6.00 ,43,15,1,67695,15956
1/3/2011 7:44,1/3/2011 17:02,$9.00 ,27,2,6,6192,190
1/3/2011 7:45,1/3/2011 7:59,$1.00 ,25,7,4,38674,3
1/3/2011 7:45,1/3/2011 11:24,$8.00 ,26,7,4,38675,56
1/3/2011 7:45,1/3/2011 17:07,$10.00 ,25,7,4,38676,89
1/3/2011 7:46,1/3/2011 8:25,$2.00 ,24,6,2,38210,38
1/3/2011 7:47,1/3/2011 8:22,$1.00 ,27,2,6,6193,146
1/3/2011 7:47,1/3/2011 10:29,$6.00 ,46,17,2,7528,20
1/3/2011 7:47,1/3/2011 17:06,$6.00 ,43,15,1,67698,15974
1/3/2011 7:48,1/3/2011 9:11,$3.00 ,24,6,2,19882,49
1/3/2011 7:48,1/3/2011 13:56,$6.00 ,43,15,1,67699,15960
1/3/2011 7:48,1/3/2011 18:38,$9.00 ,27,2,6,6194,221
1/3/2011 7:49,1/3/2011 8:52,$2.00 ,24,6,2,19883,45
1/3/2011 7:49,1/3/2011 17:21,$10.00 ,26,7,4,31881,218
1/3/2011 7:50,1/3/2011 8:16,$1.00 ,25,7,4,38677,4
1/3/2011 7:50,1/3/2011 18:04,$10.00 ,25,7,4,3765,94
1/3/2011 7:51,1/3/2011 8:53,$0.00 ,22,4,1,75248,37
1/3/2011 7:51,1/3/2011 11:31,$8.00 ,25,7,4,38678,29
1/3/2011 7:51,1/3/2011 12:59,$6.00 ,44,15,1,67700,37196
1/3/2011 7:51,1/3/2011 17:37,$9.00 ,27,2,6,6195,202
1/3/2011 7:52,1/3/2011 8:07,$1.00 ,26,7,4,31882,2
1/3/2011 7:52,1/3/2011 8:20,$1.00 ,11,7,4,3766,2
1/3/2011 7:52,1/3/2011 17:04,$14.00 ,24,6,2,38211,189
1/3/2011 7:52,1/3/2011 17:27,$9.00 ,21,8,3,8127,58
1/3/2011 7:52,1/3/2011 17:38,$9.00 ,27,2,6,6196,203
1/3/2011 7:53,1/3/2011 12:31,$9.00 ,21,8,3,8128,38
1/3/2011 7:54,1/3/2011 7:54,$0.00 ,28,5,5,23186,6
1/3/2011 7:54,1/3/2011 12:22,$6.00 ,43,15,1,67702,15948
1/3/2011 7:55,1/3/2011 7:55,$0.00 ,28,5,5,24564,7
1/3/2011 7:55,1/3/2011 8:20,$1.00 ,26,7,4,31883,3
1/3/2011 7:55,1/3/2011 8:52,$0.00 ,22,4,1,1767,35
1/3/2011 7:55,1/3/2011 13:11,$6.00 ,43,15,1,1038,15952
1/3/2011 7:55,1/3/2011 15:08,$9.00 ,20,8,3,25050,64
1/3/2011 7:55,1/3/2011 16:59,$6.00 ,43,15,1,67704,15969
1/3/2011 7:55,1/3/2011 17:06,$9.00 ,27,2,6,6198,193
1/3/2011 7:56,1/3/2011 9:18,$3.00 ,11,7,4,3768,6
1/3/2011 7:56,1/3/2011 9:35,$4.00 ,11,7,4,3767,11
1/3/2011 7:56,1/3/2011 10:25,$5.00 ,21,8,3,25051,28
1/3/2011 7:56,1/3/2011 17:04,$10.00 ,26,7,4,3769,213
1/3/2011 7:56,1/3/2011 17:49,$9.00 ,20,8,3,8129,75
1/3/2011 7:57,1/3/2011 8:10,$1.00 ,11,7,4,31885,1
1/3/2011 7:57,1/3/2011 9:59,$2.00 ,22,4,1,75249,49
1/3/2011 7:57,1/3/2011 10:07,$5.00 ,24,6,2,19885,58
1/3/2011 7:57,1/3/2011 10:29,$5.00 ,24,6,2,19884,64
1/3/2011 7:57,1/3/2011 11:45,$8.00 ,27,2,6,6199,153
1/3/2011 7:57,1/3/2011 14:09,$10.00 ,11,7,4,3770,67
1/3/2011 7:57,1/3/2011 16:02,$9.00 ,40,21,2,3122,12
1/3/2011 7:57,1/3/2011 17:14,$10.00 ,26,7,4,31884,217
1/3/2011 7:57,1/3/2011 18:09,$9.00 ,20,8,3,25052,78
1/3/2011 7:58,1/3/2011 17:10,$9.00 ,20,8,3,8130,72
1/3/2011 7:58,1/3/2011 17:58,$9.00 ,27,2,6,6200,205
